Product_ID,Product_Name,Category,Product_URL,Product_Color,Product_Type
20542290,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/159/1115932_PE872311_S4.webp,grey,sofa
80361494,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/190/0519027_PE641353_S4.webp,black,sofa
30341149,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/255/0525504_PE644868_S4.webp,grey,sofa
9216755,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/756/0175610_PE328883_S4.webp,grey,sofa
29216820,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/483/0248337_PE386785_S4.webp,black,sofa
99389148,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/501/0950156_PE800171_S4.webp,beige,sofa
49444331,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/570/1057056_PE848725_S4.webp,grey,sofa
19470232,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/308/1130878_PE877951_S4.webp,beige,sofa
9297558,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/902/0690243_PE723167_S4.webp,blue,sofa
341136,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/257/0325717_PE523061_S4.webp,black,sofa
29444327,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/570/1057054_PE848723_S4.webp,blue,sofa
49516894,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/127/1212712_PE910717_S4.webp,grey,sofa
39516899,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/126/1212687_PE910692_S4.webp,beige,sofa
10431565,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/902/0690280_PE723200_S4.webp,blue,sofa
39389146,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/501/0950161_PE800176_S4.webp,grey,sofa
89470238,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/308/1130885_PE877959_S4.webp,beige,sofa
9545209,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/522/0952223_PE801647_S4.webp,beige,sofa
39545255,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/522/0952214_PE801643_S4.webp,grey,sofa
99545243,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/861/0686179_PE721666_S4.webp,beige,sofa
59491237,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/553/1155343_PE886570_S4.webp,beige,sofa
89516934,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/126/1212693_PE910698_S4.webp,beige,sofa
69470244,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/308/1130883_PE877960_S4.webp,anthracite,sofa
59489593,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/938/1193882_PE901678_S4.webp,white,sofa
49537194,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/521/0952179_PE801620_S4.webp,black,sofa
69537032,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/496/0949603_PE799890_S4.webp,grey,sofa
39537024,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/496/0949600_PE799887_S4.webp,beige,sofa
39470226,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/308/1130881_PE877955_S4.webp,grey-turquoise,sofa
39491243,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/553/1155336_PE886578_S4.webp,blue,sofa
79491255,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/553/1155350_PE886577_S4.webp,grey,sofa
9491249,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/553/1155329_PE886561_S4.webp,grey,sofa
60541590,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/136/1213685_PE911212_S4.webp,beige,sofa
20513768,mattress pad,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/557/1055723_PE848066_S4.webp,,mattress
89545205,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/521/0952163_PE801613_S4.webp,beige,sofa
89536574,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/218/0621835_PE690102_S4.webp,grey,sofa
69536570,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/525/0852535_PE780149_S4.webp,red,sofa
59536617,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/220/0622060_PE690272_S4.webp,grey,sofa
99489586,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/938/1193886_PE901686_S4.webp,blue,sofa
59545283,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/861/0686194_PE721658_S4.webp,grey,sofa
19537223,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/300/1030060_PE836099_S4.webp,black,sofa
9537049,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/521/0952175_PE801624_S4.webp,grey,sofa
50541595,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/136/1213693_PE911220_S4.webp,beige,sofa
30541577,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/448/1344847_PE949934_S4.webp,grey-turquoise,sofa
79536598,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/525/0852540_PE780153_S4.webp,red,sofa
69536607,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/219/0621994_PE690221_S4.webp,grey,sofa
79516939,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/127/1212718_PE910723_S4.webp,grey,sofa
79514860,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/938/1193890_PE901688_S4.webp,grey,sofa
49489598,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/938/1193892_PE901682_S4.webp,grey,sofa
99537078,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/522/0952231_PE801650_S4.webp,grey,sofa
79537220,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/289/1028919_PE835571_S4.webp,blue,sofa
59537216,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/289/1028909_PE835558_S4.webp,black,sofa
49537212,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/522/0952235_PE801653_S4.webp,blue,sofa
49537189,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/496/0949609_PE799896_S4.webp,blue,sofa
39537199,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/521/0952184_PE801622_S4.webp,blue,sofa
39537081,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/522/0952227_PE801659_S4.webp,beige,sofa
39537043,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/521/0952171_PE801616_S4.webp,beige,sofa
29537067,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/496/0949636_PE799918_S4.webp,beige,sofa
9537073,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/496/0949640_PE799921_S4.webp,grey,sofa
89491231,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/949/1194904_PE902151_S4.webp,beige,sofa
89389139,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/501/0950171_PE800185_S4.webp,grey,sofa
90530670,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/946/1194627_PE902024_S4.webp,beige,sofa
49536533,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/218/0621855_PE690113_S4.webp,white,sofa
80530642,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/946/1194636_PE902033_S4.webp,grey,sofa
90530665,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/946/1194630_PE902027_S4.webp,grey,sofa
9536648,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/218/0621863_PE690097_S4.webp,grey,sofa
79514191,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/139/1213966_PE911441_S4.webp,brown,sofa
99516882,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/127/1212723_PE910728_S4.webp,blue,sofa
39516922,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/127/1212730_PE910734_S4.webp,blue,sofa
19516923,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/127/1212742_PE910745_S4.webp,grey,sofa
39527968,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/139/1213960_PE911432_S4.webp,grey-turquoise,sofa
30530649,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/946/1194633_PE902030_S4.webp,beige,sofa
89477334,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/173/0817314_PE773955_S4.webp,black,sofa
79536678,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/220/0622075_PE690282_S4.webp,grey,sofa
49536552,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/220/0622030_PE690289_S4.webp,,sofa
29536553,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/525/0852543_PE780155_S4.webp,red,sofa
79477358,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/174/0817405_PE774024_S4.webp,black,sofa
69536669,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/219/0621989_PE690197_S4.webp,,sofa
59477378,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/176/0817697_PE776081_S4.webp,black,sofa
19545237,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/860/0686075_PE721576_S4.webp,beige,sofa
10541583,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/448/1344860_PE949939_S4.webp,grey-turquoise,sofa
89536593,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/219/0621969_PE690214_S4.webp,,sofa
79536683,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/220/0622035_PE690258_S4.webp,,sofa
49536566,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/218/0621859_PE690116_S4.webp,,sofa
39536661,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/219/0621959_PE690231_S4.webp,grey,sofa
19536544,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/219/0621961_PE690211_S4.webp,white,sofa
9536653,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/218/0621867_PE690121_S4.webp,,sofa
9536549,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/220/0622062_PE690247_S4.webp,white,sofa
29527959,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/139/1213957_PE911430_S4.webp,,sofa
19527974,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/139/1213954_PE911427_S4.webp,grey,sofa
99537097,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/522/0952202_PE801633_S4.webp,grey,sofa
89537229,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/522/0952204_PE801641_S4.webp,black,sofa
79545258,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/354/1035443_PE838098_S4.webp,grey,sofa
79537055,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/496/0949612_PE799900_S4.webp,beige,sofa
59545278,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/860/0686085_PE721581_S4.webp,grey,sofa
59545216,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/521/0952193_PE801642_S4.webp,beige,sofa
59537061,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/496/0949615_PE799903_S4.webp,grey,sofa
29537208,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/496/0949621_PE799909_S4.webp,blue,sofa
29537091,sofa_bed,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/300/1030062_PE836102_S4.webp,beige,sofa
80457118,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/708/0770896_PE755642_S4.webp,grey,sofa
19440594,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/561/1056142_PE848270_S4.webp,beige,sofa
10489009,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/508/0950864_PE800736_S4.webp,grey,sofa
40506234,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/929/0992907_PE820325_S4.webp,black,sofa
10294281,two-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/689/0368913_PE551189_S4.webp,brown,sofa
89389177,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/419/1041903_PE841183_S4.webp,grey,sofa
70434368,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/288/0728848_PE736539_S4.webp,grey,sofa
9270304,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/021/0602109_PE680178_S4.webp,brown,sofa
99389172,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/419/1041900_PE841180_S4.webp,beige,sofa
10499975,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/721/0972125_PE811545_S4.webp,beige,sofa
59440592,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/561/1056144_PE848277_S4.webp,beige,sofa
488821,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/509/0950900_PE800740_S4.webp,blue,sofa
79031701,three-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/210/0321002_PE514786_S4.webp,black,sofa
99389474,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/419/1041904_PE841184_S4.webp,beige,sofa
59482822,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/241/1124105_PE875020_S4.webp,beige,sofa
542286,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/159/1115934_PE872312_S4.webp,grey-turquoise,sofa
29509026,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/948/1194833_PE902081_S4.webp,beige,sofa
79399110,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/143/0514360_PE639436_S4.webp,beige,sofa
29275758,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/090/0609044_PE684287_S4.webp,beige,sofa
90512237,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/138/1013894_PE829446_S4.webp,beige,sofa
70533491,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/096/1109687_PE870153_S4.webp,beige, chair
50512239,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/139/1013903_PE829455_S4.webp,beige,sofa
30506244,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/929/0992909_PE820327_S4.webp,grey,sofa
19440589,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/561/1056147_PE848280_S4.webp,beige,sofa
39389170,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/419/1041901_PE841181_S4.webp,grey,sofa
59489611,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/937/1193786_PE901614_S4.webp,,sofa
39389472,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/419/1041905_PE841185_S4.webp,grey,sofa
79494193,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/241/1124183_PE875069_S4.webp,beige,sofa
70523618,footstool,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/181/1118164_PE872957_S4.webp,beige,footstool
40506229,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/928/0992863_PE820294_S4.webp,grey,sofa
19449622,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/577/1057767_PE848961_S4.webp,grey,sofa
49401336,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/518/0951896_PE801413_S4.webp,beige,sofa
69275761,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/090/0609047_PE684289_S4.webp,beige,sofa
39272636,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/023/0602354_PE680288_S4.webp,brown,sofa
49482832,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/241/1124111_PE875024_S4.webp,beige,sofa
60512248,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/139/1013908_PE829460_S4.webp,grey,sofa
10541074,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/105/1110542_PE870510_S4.webp,beige,sofa
99484999,3-seat section,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/560/1156070_PE886882_S4.webp,beige,compact
30245044,three-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/837/0183763_PE334809_S4.webp,,sofa
99482900,footstool,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/240/1124098_PE875013_S4.webp,beige,footstool
523612,wing chair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/181/1118157_PE872954_S4.webp,beige, chair
99305752,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/027/0802703_PE768551_S4.webp,beige,sofa
19509017,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/948/1194829_PE902078_S4.webp,grey,sofa
59305626,corner section,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/027/0802789_PE768594_S4.webp,beige,
29399508,4-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/495/0949531_PE799793_S4.webp,beige,sofa
19484880,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/815/0781533_PE760847_S4.webp,,sofa
506226,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/928/0992862_PE820289_S4.webp,black,sofa
10519520,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/384/0038460_PE268373_S4.webp,black,sofa
9297191,recliner,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/098/0709891_PE727153_S4.webp,grey,recliner
89485796,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/240/1124093_PE875008_S4.webp,anthracite,sofa
50533487,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/096/1109684_PE870150_S4.webp,grey-turquoise, chair
59482841,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/241/1124123_PE875030_S4.webp,beige,sofa
59443500,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/176/1117691_PE872755_S4.webp,blue,sofa
19270290,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/021/0602106_PE680175_S4.webp,red,sofa
29270280,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/021/0602101_PE680170_S4.webp,grey,sofa
89443358,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/880/1088070_PE861045_S4.webp,brown,sofa
80519526,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/378/0137863_PE296632_S4.webp,black,sofa
20521674,footstool,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/181/1118163_PE872958_S4.webp,black,footstool
39509002,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/948/1194851_PE902101_S4.webp,grey,sofa
20438552,recliner,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/085/0908542_PE783275_S4.webp,grey,recliner
39318795,corner sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/806/0780660_PE760164_S4.webp,dark green,sofa
30561966,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/808/1180835_PE896475_S4.webp,orange, chair
29443243,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/880/1088066_PE861041_S4.webp,brown,sofa
49489635,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/938/1193814_PE901641_S4.webp,,sofa
99419428,3-seat section,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/871/0987121_PE817441_S4.webp,beige,compact
89429526,4-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/104/1010447_PE828072_S4.webp,blue,sofa
89416425,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/906/0990604_PE819091_S4.webp,dark green,sofa
10521679,chair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/181/1118158_PE872952_S4.webp,red, chair
79440497,footstool,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/561/1056133_PE848264_S4.webp,beige,footstool
50359845,wing chair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/313/0531313_PE647261_S4.webp,dark green, chair
69485009,3-seat section,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/560/1156071_PE886881_S4.webp,grey,compact
9032407,4-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/209/0320981_PE514792_S4.webp,black,sofa
29398976,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/518/0951873_PE801412_S4.webp,grey,sofa
39442158,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/576/1057651_PE848865_S4.webp,,sofa
70385315,sandared-pouffe,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/609/0560902_PE662686_S4.webp,beige,pouffe
49275781,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/090/0609056_PE684297_S4.webp,beige,sofa
9425117,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/120/1012054_PE828744_S4.webp,black,sofa
29425116,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/120/1012055_PE828743_S4.webp,black,sofa
90385319,sandared-pouffe,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/610/0561032_PE662663_S4.webp,grey,pouffe
19508999,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/948/1194847_PE902097_S4.webp,grey,sofa
9393201,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/516/0951637_PE801292_S4.webp,white, chair
9319980,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/185/0818538_PE774469_S4.webp,grey,sofa
49389829,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/419/1041909_PE841189_S4.webp,grey,sofa
9401767,4-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/520/0952005_PE801490_S4.webp,grey,sofa
9275783,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/090/0609058_PE684299_S4.webp,beige,sofa
29452096,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/578/1057810_PE848992_S4.webp,grey,sofa
69389833,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/419/1041911_PE841191_S4.webp,grey,sofa
79489605,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/937/1193796_PE901606_S4.webp,grey,sofa
69443279,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/880/1088077_PE861049_S4.webp,beige, chair
59514286,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/139/1213945_PE911424_S4.webp,brown,sofa
60526033,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/485/1048595_PE843795_S4.webp,black, chair
69297188,recliner,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/099/0709905_PE727164_S4.webp,red,recliner
90543045,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/159/1115933_PE872313_S4.webp,,sofa
99485003,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/561/1156130_PE886936_S4.webp,grey,sofa
99509023,2-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/948/1194825_PE902075_S4.webp,blue,sofa
518917,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/556/1055692_PE848049_S4.webp,grey, chair
49502142,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/921/1192148_PE900888_S4.webp,blue, chair
99463671,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/670/1067056_PE852645_S4.webp,beige,sofa
49401770,4-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/520/0952015_PE801507_S4.webp,beige,sofa
49449673,chaise longue,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/577/1057748_PE848952_S4.webp,beige,sofa
30300417,footstool,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/254/0325401_PE517982_S4.webp,grey,footstool
10521684,footstool,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/181/1118162_PE872956_S4.webp,red,footstool
79443373,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/880/1088069_PE861044_S4.webp,beige,sofa
59443270,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/880/1088076_PE861048_S4.webp,brown, chair
9443338,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/880/1088059_PE861034_S4.webp,grey,sofa
79449643,3-seat section,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/577/1057705_PE848919_S4.webp,beige,sofa
10494261,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/498/0949822_PE800039_S4.webp,red, chair
59272683,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/023/0602391_PE680325_S4.webp,red,sofa
9449632,4-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/108/1110843_PE870605_S4.webp,beige,sofa
19424122,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/300/1030002_PE836087_S4.webp,black,sofa
9485314,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/561/1156132_PE886932_S4.webp,beige,sofa
39031779,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/208/0320834_PE514839_S4.webp,black, chair
39299018,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/009/0700959_PE723853_S4.webp,white, chair
30438556,recliner,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/085/0908536_PE783303_S4.webp,grey,recliner
59514960,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/938/1193852_PE901663_S4.webp,grey,sofa
99495827,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/938/1193836_PE901647_S4.webp,,sofa
90160720,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/758/0075889_PE130209_S4.webp,, chair
20519510,footstool,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/378/0137865_PE296633_S4.webp,black,footstool
20519497,chaise longue,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/503/0150385_PE308514_S4.webp,brown,sofa
39489693,3-seat sofa,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/938/1193843_PE901654_S4.webp,white,sofa
70531656,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/708/1070880_PE854782_S4.webp,brown, chair
70424128,armchair,Living room,https://www.ikea.com.hk/dairyfarm/hk/images/127/0512767_PE638683_S4.webp,grey, chair
